,passenger_count,year,Month,Date,Day,Hour,distance,Predicted_fare
5471,1,2015,1,10,5,9,1.4049494126525055,2.5071875107419834
5472,1,2015,1,10,5,9,0.8864640318160268,2.0987645024473633
5473,1,2015,1,10,5,9,1.619096186931423,2.6385867891701893
5474,1,2010,12,4,5,9,1.7907903200073643,2.567640886668908
5475,1,2010,12,4,5,9,1.2800658076644824,2.2829128888358543
5476,1,2009,5,12,1,17,1.8738815102037347,2.6091284860670036
5477,1,2013,11,7,3,2,1.9827006334683972,2.788204829316727
5478,1,2014,10,3,4,0,1.8167422025156246,2.7474356034091154
5479,1,2014,10,3,4,0,0.7906695594513241,1.9801488292101117
5480,1,2014,10,3,4,0,1.579762912918402,2.5995074782186975
5481,1,2010,6,18,4,19,2.399581517150927,2.774056597222753
5482,1,2010,6,18,4,19,0.6523121769167735,1.8101747933533014
5483,1,2010,6,18,4,19,0.9154961124730899,1.969234026034152
5484,1,2010,5,10,0,3,1.403839068675836,2.3523505416271564
5485,1,2013,6,21,4,0,2.271996087147562,2.775280567814765
5486,1,2013,6,21,4,0,1.9133110470495314,2.7610088896233385
5487,1,2013,6,21,4,0,1.6271762975954949,2.6135738762481204
5488,1,2009,3,11,2,16,0.9650493346192759,1.9981715818431023
5489,1,2009,3,11,2,16,0.9502168853399584,1.9706709436530845
5490,1,2009,3,11,2,16,1.4720477631494693,2.4181461661358172
5491,1,2009,3,11,2,16,0.3875432778754826,1.6493463467256675
5492,1,2009,3,11,2,16,1.0708096506927183,2.129359052895816
5493,1,2009,3,11,2,16,0.8879191241909413,1.9511783971596082
5494,1,2013,7,5,4,17,1.1323543404787997,2.3429566505011534
5495,1,2013,8,26,0,1,1.6492745908495512,2.6468147190254143
5496,1,2013,8,26,0,1,1.348855723872897,2.3922076913410835
5497,1,2012,7,30,0,1,0.480936138957172,1.6395830005668153
5498,1,2012,7,30,0,1,2.3230596933697987,2.7838664959106345
5499,1,2011,5,13,4,3,0.8946013461140261,1.9311332143808013
5500,1,2012,2,29,2,12,1.3783128034587422,2.359140253886969
5501,1,2012,2,29,2,12,0.4660609530503634,1.6850913979129274
5502,1,2012,2,29,2,12,0.9960810131744057,2.0551547028051065
5503,1,2013,12,17,1,17,0.6400540405112584,1.946631877283427
5504,1,2012,9,18,1,9,1.21036926792328,2.323063543471342
5505,1,2012,9,18,1,9,2.4105314045543165,2.786187271051814
5506,1,2012,9,18,1,9,1.486094913097488,2.4469746320929904
5507,1,2013,7,23,1,18,0.8998218363495731,2.131687115202997
5508,1,2013,7,23,1,18,0.9846995706661118,2.2156078891242026
5509,1,2014,5,15,3,1,2.44100007657353,2.795393969912972
5510,1,2013,9,16,0,14,0.8000820313703518,2.0432023045134544
5511,1,2013,9,16,0,14,2.733083268693065,2.784601104860219
5512,1,2014,1,4,5,17,2.2925951781178626,2.77690972471646
5513,1,2014,1,4,5,17,1.0605603006942494,2.2341248284144526
5514,1,2014,1,4,5,17,1.061039043872366,2.2341248284144526
5515,1,2011,3,10,3,18,0.8952425609118096,1.9549397690564048
5516,1,2011,3,10,3,18,0.72052551085569,1.9167533116477162
5517,1,2011,3,10,3,18,0.7819458015619244,1.8819034268142114
5518,1,2013,4,5,4,6,1.0291800802886057,2.127234330938907
5519,1,2013,4,5,4,6,1.6857199686798117,2.6438539007507496
5520,1,2009,3,11,2,12,1.7961168807255845,2.60304227655269
5521,1,2009,3,11,2,12,0.6064860285653128,1.7805890990370425
5522,1,2009,3,11,2,12,0.7889154354858892,1.8801140006495733
5523,1,2015,1,20,1,5,3.1302644620608384,2.7812673960911396
5524,1,2009,8,3,0,17,0.6114873459355217,1.7477151461476268
5525,1,2014,1,5,6,8,0.8019982426072757,2.0064863023515787
5526,1,2010,3,13,5,1,2.2537589691579427,2.7811875194384634
5527,1,2010,3,13,5,1,0.6976021634557765,1.7678984538181073
5528,1,2012,5,30,2,2,1.6176032661188933,2.480967776100948
5529,1,2012,7,26,3,12,0.8538767168384657,1.9914202523628264
5530,1,2012,7,26,3,12,2.491265343264043,2.783350122730359
5531,1,2012,7,26,3,12,1.145107545426543,2.2176170270319773
5532,1,2010,9,22,2,16,0.810490492964294,1.9378305871772237
5533,1,2010,9,22,2,16,0.9861919866140947,2.0394891534895176
5534,1,2010,9,22,2,16,2.3656905309125644,2.781348095826825
5535,1,2014,5,26,0,22,0.9105252239515742,2.1060763739503527
5536,1,2014,5,26,0,22,1.7517097839561744,2.746615519900498
5537,1,2014,5,26,0,22,0.9497415824724033,2.1190429619298694
5538,1,2014,5,26,0,22,1.3033016624160212,2.3851020505793166
5539,1,2012,2,11,5,7,0.594238396241551,1.7506490070001128
5540,1,2010,6,27,6,5,1.2072013760811229,2.155284473621003
5541,1,2014,9,29,0,11,1.953207324003286,2.7854113021270863
5542,1,2014,9,29,0,11,0.7126055463403028,2.0315379862516694
5543,1,2010,9,4,5,18,1.648080321884736,2.542275157314415
5544,1,2010,9,4,5,18,2.165956283907857,2.777097310216352
5545,1,2015,4,14,1,19,1.2825925473734359,2.3966741910900713
5546,1,2015,4,14,1,19,0.6931809324848688,1.9161057834557713
5547,1,2015,4,14,1,19,0.4774751695044185,1.7349103820497913
5548,1,2015,4,14,1,19,0.43817514589023043,1.7624577676594417
5549,1,2015,4,14,1,19,0.7806907716493717,2.016359209066645
5550,1,2015,4,14,1,19,1.3936034476483448,2.4465214431935096
5551,1,2015,4,14,1,19,0.8163830947719206,2.0635572603259593
5552,1,2015,4,14,1,19,1.0124126120335377,2.229959750074503
5553,1,2015,4,14,1,19,1.3378800492589964,2.4287017581041606
5554,1,2009,7,20,0,8,0.7591377096049099,1.8819688162974717
5555,1,2009,7,20,0,8,1.0596863628678261,2.143954336955287
5556,1,2013,4,3,2,16,0.4991018246982597,1.792625861367357
5557,1,2013,4,3,2,16,2.76754282598915,2.792061338240034
5558,1,2009,11,20,4,23,1.176809137144694,2.1696368846629
5559,1,2009,11,20,4,23,1.5493869513568146,2.396060375270943
5560,1,2012,8,4,5,9,1.4369720137480673,2.4016272587614624
5561,1,2012,8,4,5,9,0.5590768015719653,1.7506113805254142
5562,1,2011,9,22,3,20,1.2191934656310732,2.2014668172610925
5563,1,2011,9,22,3,20,1.52793463789851,2.452639618768895
5564,1,2011,9,22,3,20,1.7386497572373205,2.6242944607549736
5565,1,2011,9,22,3,20,0.7321799617208202,1.8944830671701227
5566,1,2014,8,9,5,1,0.9415263952120038,2.091129999720441
5567,1,2011,2,15,1,5,1.876506898570544,2.653071816362338
5568,1,2011,2,15,1,5,3.0852576576440467,2.7877322096131443
5569,1,2014,10,31,4,12,2.183487634076839,2.759063024128591
5570,1,2014,10,31,4,12,0.6360298546104162,1.9334597126098256
5571,1,2015,2,9,0,7,0.5175367181490182,1.8106730981475199
5572,1,2015,2,9,0,7,0.6917523418318892,1.939972738099818
5573,1,2015,2,9,0,7,0.7477303413786366,1.9605850565357306
5574,1,2015,2,9,0,7,0.5879859871027933,1.8854756615290464
5575,1,2015,2,9,0,7,1.2295115443985205,2.291362634010384
5576,1,2015,2,9,0,7,0.632549302624679,1.9654877087419733
5577,1,2015,2,9,0,7,1.1405177270111262,2.3117995641160234
5578,1,2011,9,8,3,17,1.0715440019977291,2.1519713323348895
5579,1,2011,9,8,3,17,1.4916573021515533,2.4128405454632307
5580,1,2011,9,8,3,17,1.3556529487586007,2.3112832617185686
5581,1,2011,9,8,3,17,0.849372960015766,1.953314398330056
5582,1,2013,4,10,2,21,0.8554200899434428,2.0828584370047394
5583,1,2013,4,10,2,21,1.1950737303697105,2.296840704038514
5584,1,2013,4,10,2,21,0.8486436960917645,2.1024906726222254
5585,1,2013,4,10,2,21,1.4884858544984043,2.5096149368149443
5586,1,2013,4,10,2,21,0.6396809624263622,1.9030845423052178
5587,1,2011,12,29,3,19,1.0407550164296142,2.0923056624704057
5588,1,2011,12,29,3,19,1.8394316509192687,2.6436624812204963
5589,1,2011,12,29,3,19,1.2579923013933456,2.2752841496008123
5590,1,2013,9,26,3,15,0.4308430490240895,1.7371945242065465
5591,1,2013,9,26,3,15,1.6384589867556598,2.672742964309949
5592,1,2013,9,26,3,15,0.7527978705398443,2.0272571077384955
5593,1,2013,9,26,3,15,1.339242607313632,2.470311857651489
5594,1,2013,9,26,3,15,0.8166293305861778,2.0674080446230643
5595,1,2012,10,1,0,7,0.5845068589705791,1.804960186856529
5596,1,2012,10,1,0,7,0.9345297367438055,2.052136251226063
5597,1,2013,3,14,3,21,1.7517958459879777,2.752551652005603
5598,1,2012,10,5,4,23,1.219056809888998,2.318864469580163
5599,1,2009,2,8,6,0,1.7614003395984632,2.554205861000925
5600,1,2009,2,8,6,0,2.8727075766593577,2.7188510311503142
5601,1,2012,2,4,5,22,0.9346127469740622,1.9944329662010833
5602,1,2012,2,4,5,22,1.091388515457276,2.092858099380358
5603,1,2012,5,6,6,3,1.0059889828181272,2.0054487062215487
5604,1,2012,5,6,6,3,1.7377280042388084,2.578521394144932
5605,1,2014,7,8,1,8,0.964474724421736,2.166535360502562
5606,1,2010,1,9,5,8,0.4979934766806196,1.6679378541294527
5607,1,2010,1,9,5,8,1.1680028629743193,2.1506585087569574
5608,1,2010,1,9,5,8,1.989656598792412,2.7528331673136455
5609,1,2010,1,9,5,8,0.6929643364335666,1.7938018784530856
5610,1,2010,12,6,0,3,0.5962250663948898,1.77272117416317
5611,1,2011,10,19,2,5,2.3608805317955444,2.7841852441482793
5612,1,2011,10,19,2,5,1.0992089070434108,2.0749148097269057
5613,1,2014,6,14,5,8,1.826900475781381,2.76046091677201
5614,1,2014,6,14,5,8,1.7900622454078283,2.7671311309241218
5615,1,2014,6,14,5,8,1.5513096507986266,2.609308373591929
5616,1,2011,2,19,5,10,0.8407490342590108,1.9402255992347606
5617,1,2014,12,25,3,3,1.5370308340649819,2.5922559591064873
5618,1,2009,6,16,1,14,0.8009318579051902,1.887935502277861
5619,1,2009,6,16,1,14,1.0035014452746005,2.0563959704948593
5620,1,2009,6,16,1,14,0.0,1.6354888820384548
5621,1,2009,6,16,1,14,1.1805090673195584,2.174234150459115
5622,1,2009,6,16,1,14,1.0628765220572833,2.1410726137601195
5623,1,2009,6,16,1,14,2.030512174412803,2.7824454713420494
5624,1,2010,8,16,0,17,3.0777694025748383,2.7673187263406724
5625,1,2013,4,29,0,9,0.7683562210287888,2.021013064133684
5626,1,2013,4,29,0,9,0.0,2.098459538691303
5627,1,2013,4,29,0,9,1.1953630542062836,2.3552631820275503
5628,1,2013,4,29,0,9,2.2525187241291853,2.7682297136940295
5629,1,2013,4,29,0,9,1.1996139088587283,2.3537806862523554
5630,1,2013,6,23,6,14,2.5816623593336976,2.727099292446187
5631,1,2013,6,23,6,14,0.4803932475850383,1.7349103820497913
5632,1,2013,3,28,3,5,0.9429910466463078,2.098229878489048
5633,1,2015,6,8,0,20,1.2815977948694546,2.3729006219729776
5634,1,2015,6,8,0,20,0.6044629802054495,1.8878212929723042
5635,1,2015,6,8,0,20,1.8926950103835831,2.782274508077103
5636,1,2015,6,8,0,20,1.320265806667501,2.3969968474216445
5637,1,2015,6,8,0,20,1.3141386495707301,2.3969968474216445
5638,1,2015,6,8,0,20,1.3468564796962217,2.440664016263365
5639,1,2011,9,8,3,13,0.7397969022445693,1.9015274314603048
5640,1,2012,3,3,5,2,1.122035431551306,2.090553905728876
5641,1,2012,3,3,5,2,1.107541994904077,2.050596552554276
5642,1,2012,3,3,5,2,1.6285061998329156,2.48493009842567
5643,1,2010,3,27,5,20,0.8135378514558614,1.931759071882392
5644,1,2010,3,27,5,20,1.091202634106346,2.101136100541515
5645,1,2010,3,27,5,20,1.588179071572629,2.434221016538079
5646,1,2009,8,11,1,22,1.2204110672756716,2.1656810992408895
5647,1,2009,8,11,1,22,2.878104330721262,2.779035031059587
5648,1,2009,8,11,1,22,0.6060392877866125,1.7845226857140195
5649,1,2009,8,11,1,22,1.8759964516288032,2.597336714244112
5650,1,2009,8,11,1,22,0.7448657436405243,1.8816403283791618
5651,1,2012,12,27,3,21,0.7819992892564372,1.9254088933393556
5652,1,2012,12,27,3,21,0.7459560024737125,1.9179302837317231
5653,1,2012,12,27,3,21,1.3445262825366806,2.41068369452279
5654,1,2012,12,27,3,21,1.766516656526596,2.6229620433111727
5655,1,2012,12,27,3,21,1.3116506483921644,2.423007977946321
5656,1,2015,4,16,3,18,0.8463805122233193,2.1323811722276362
5657,1,2015,4,16,3,18,0.5566481097261978,1.8156391402532468
5658,1,2015,4,16,3,18,1.1809184463915148,2.3471690818289055
5659,1,2015,4,16,3,18,1.870042097540883,2.764877801625711
5660,1,2014,5,17,5,10,1.0588043447420654,2.2269858281833983
5661,1,2014,5,17,5,10,0.9948075790207739,2.202184973263419
5662,1,2014,5,17,5,10,2.157657779885922,2.778165161323051
5663,1,2009,5,4,0,11,1.0843266565147638,2.1461843851378837
5664,1,2009,5,4,0,11,1.1245174956246733,2.1457797839253856
5665,1,2009,5,4,0,11,1.3376876888336926,2.2906689919988734
5666,1,2013,7,22,0,14,0.8374642051716925,2.062324416027228
5667,1,2013,7,22,0,14,1.8395197342928153,2.7582643249178385
5668,1,2015,5,31,6,20,0.24566885399843874,1.6528464203983368
5669,1,2015,5,31,6,20,0.012164322139947148,1.8739738493720843
5670,1,2015,5,31,6,20,0.67681221268688,1.9568970558623022
5671,1,2010,7,16,4,6,0.8922647886713957,1.9294065470177033
5672,1,2010,7,16,4,6,1.929141055513237,2.692844135231681
5673,1,2010,7,16,4,6,2.2578678527301776,2.781124839623183
5674,1,2010,7,16,4,6,2.222059960619974,2.781124839623183
5675,1,2013,1,6,6,12,0.9626443720342615,2.1544953230021715
5676,1,2013,1,6,6,12,1.0416462784132003,2.23315768044782
5677,1,2013,1,6,6,12,1.0824772571615042,2.2361673692739603
5678,1,2013,1,6,6,12,0.9689185808097283,2.1607598794350404
5679,1,2013,1,6,6,12,0.5089537265508481,1.7819569691961212
5680,1,2012,12,15,5,15,0.8662062692898964,2.0704247955298682
5681,1,2012,12,15,5,15,1.144315701355425,2.253889404086985
5682,1,2010,5,6,3,11,1.0069446213869253,2.0585390476746475
5683,1,2010,5,6,3,11,0.0,1.7039342264948916
5684,1,2014,1,6,0,10,1.8110797099814855,2.746365215928037
5685,1,2014,1,6,0,10,0.6848205828820444,1.8861594565093753
5686,1,2012,7,24,1,4,1.3165997859893834,2.2451107578608056
5687,1,2010,8,6,4,15,1.1440626998258625,2.178769264966236
5688,1,2010,8,6,4,15,0.8934116107451175,1.964835931475691
5689,1,2010,8,6,4,15,1.0094003759626426,2.0535451855347624
5690,1,2010,8,6,4,15,2.6877225060832752,2.7782876913017285
5691,1,2010,8,6,4,15,1.4202720222433534,2.400420189867406
5692,1,2010,8,6,4,15,1.5977981905501513,2.444582815500009
5693,1,2010,8,6,4,15,0.8213513406663254,1.949411083048079
5694,1,2010,11,10,2,23,1.083645804839644,2.138336934502127
5695,1,2010,11,10,2,23,1.3274592871110324,2.2569927701065886
5696,1,2013,3,31,6,0,1.1403695619297551,2.1896788731208474
5697,1,2013,3,31,6,0,1.2259554968844844,2.2847182573058125
5698,1,2010,2,1,0,0,1.666363014461335,2.523051174713028
5699,1,2010,2,1,0,0,2.0664564336782285,2.763273989433113
5700,1,2009,6,18,3,18,1.7861729580282912,2.5916695807022605
5701,1,2009,6,18,3,18,1.2174912759802508,2.2052898459977572
5702,1,2009,6,18,3,18,1.4241680183311543,2.402417004036085
5703,1,2015,1,3,5,8,1.3325112533820431,2.424268376570757
5704,1,2015,1,3,5,8,1.3859018356580477,2.4662216789672913
5705,1,2014,6,20,4,2,1.0125905258055992,2.1084560038403772
5706,1,2011,2,3,3,7,0.6984475529467429,1.7853241790854415
5707,1,2014,1,14,1,18,1.3256716040565746,2.4169978769944818
5708,1,2014,1,14,1,18,0.8313694845439891,2.0539932517810406
5709,1,2014,1,14,1,18,0.6497956476645623,1.880520338935284
5710,1,2014,1,14,1,18,0.8929654887177876,2.11484613309319
5711,1,2014,1,14,1,18,1.0560817788131374,2.3051389433243195
5712,1,2014,1,14,1,18,0.9334124608585467,2.146355133464334
5713,1,2014,1,14,1,18,0.7455137525026336,2.020892901918936
5714,1,2013,10,18,4,5,2.6405725831825766,2.7814649871088983
5715,1,2011,7,20,2,8,1.2043873393288742,2.1926956684804626
5716,1,2011,7,20,2,8,0.584463293730318,1.7598312344796763
5717,1,2011,7,20,2,8,1.1731166199783458,2.172484869741315
5718,1,2009,5,3,6,16,1.2065045293228869,2.1771020855239693
5719,1,2009,5,3,6,16,0.8313087585191936,1.9317665897493583
5720,1,2009,5,3,6,16,1.0832048987517386,2.11060484270278
5721,1,2009,5,3,6,16,1.9561357326334592,2.765587904351848
5722,1,2012,9,6,3,17,0.33777176877597975,1.682203290983496
5723,1,2012,9,6,3,17,1.1113875697015787,2.16938901118033
5724,1,2014,4,6,6,16,0.8885775179451595,2.095910826359323
5725,1,2014,9,6,5,3,1.4631696065116204,2.5319814803658773
5726,1,2013,7,27,5,9,0.8012985300734934,2.0110862599032115
5727,1,2014,12,26,4,20,0.786742576558272,2.0061948478988763
5728,1,2014,1,1,2,13,0.6938303190169304,1.913806386858404
5729,1,2011,12,25,6,15,1.202126813101639,2.2186162777403187
5730,1,2011,12,25,6,15,1.2748658919429872,2.291520287254414
5731,1,2015,5,14,3,23,1.9329357863822727,2.7583032807957197
5732,1,2015,5,14,3,23,1.1421042762238052,2.292083644332068
5733,1,2015,5,14,3,23,1.0098146360924432,2.1600113680936213
5734,1,2015,5,14,3,23,0.8607634789792079,2.0891114505125197
5735,1,2015,5,14,3,23,1.2734423273761428,2.3496687868623103
5736,1,2015,5,14,3,23,1.710566088507731,2.671343314373364
5737,1,2015,5,14,3,23,0.9447011233771873,2.130632212068313
5738,1,2015,4,22,2,9,0.8633439151572654,2.105968728087211
5739,1,2015,4,22,2,9,0.5803399906719029,1.8624938383247562
5740,1,2009,3,22,6,7,1.5136177747410562,2.3820006673401326
5741,1,2012,4,30,0,4,2.1539003559642604,2.780934018238799
5742,1,2009,1,21,2,9,0.5392145850107404,1.7063290589584275
5743,1,2009,1,21,2,9,0.7424659433582464,1.836022964625132
5744,1,2009,1,21,2,9,1.2581422509794962,2.264938489121665
5745,1,2009,1,21,2,9,0.9070367016684516,1.964429359773872
5746,1,2010,6,11,4,18,0.8180823515928053,1.9512782732056764
5747,1,2010,6,11,4,18,0.38576368035805975,1.6740270699201152
5748,1,2010,6,11,4,18,1.6928585291666838,2.548288710349817
5749,1,2010,6,11,4,18,1.7018228144419323,2.548288710349817
5750,1,2012,9,1,5,19,1.1379836223219997,2.245843275141097
5751,1,2014,6,18,2,6,0.8148301690192077,2.006321883262103
5752,1,2014,6,18,2,6,1.574367825467601,2.5721132010460326
5753,1,2009,12,9,2,8,0.9673522419505209,2.028095078930836
5754,1,2009,12,9,2,8,0.7207693761135252,1.9011345383627987
5755,1,2009,12,9,2,8,2.999986824879572,2.787879546385401
5756,1,2009,12,9,2,8,3.0700544032479176,2.787879546385401
5757,1,2013,6,6,3,2,1.490820875357323,2.5244764695955184
5758,1,2013,6,6,3,2,0.9636068172389985,2.1305128433437552
5759,1,2010,7,19,0,12,0.8545424836989357,1.9611518401893127
5760,1,2010,7,19,0,12,1.7102336246131873,2.5486913859029072
5761,1,2010,7,19,0,12,0.9576303139074619,2.023927984690904
5762,1,2010,7,19,0,12,0.7426458191391552,1.8879097762869055
5763,1,2013,12,18,2,12,0.8501491242041365,2.142445058193183
5764,1,2013,12,18,2,12,2.360408447565255,2.7872362279329685
5765,1,2013,12,18,2,12,0.9376555401587436,2.1549508479504724
5766,1,2013,12,18,2,12,1.1654379727691182,2.3392606029212524
5767,1,2009,1,25,6,21,1.3226906225867723,2.23362929613631
5768,1,2009,1,25,6,21,1.1308080068969912,2.1202138085225855
5769,1,2012,10,3,2,9,0.9721840981777609,2.069563718722398
5770,1,2012,10,3,2,9,1.114344872420307,2.1812865905163967
5771,1,2012,10,3,2,9,0.8054795633963131,1.971914639277733
5772,1,2012,10,3,2,9,1.6853118528506776,2.582609185362184
5773,1,2012,10,3,2,9,1.431624592470493,2.4437040453546683
5774,1,2012,6,13,2,19,1.4976351451799794,2.4157753098713184
5775,1,2012,6,13,2,19,1.5596657631908895,2.450437615625827
5776,1,2012,6,13,2,19,0.7492357094138159,1.8808733236244393
5777,1,2011,9,3,5,0,0.699597683429431,1.7958996578488666
5778,1,2011,9,3,5,0,1.8850493992201165,2.6150861322878156
5779,1,2011,9,3,5,0,0.9148598728279304,1.9468497383804515
5780,1,2011,9,3,5,0,1.0029368645606591,1.9918600338192576
5781,1,2011,9,3,5,0,1.3056883599925084,2.2767893349339103
5782,1,2011,9,3,5,0,1.0679678857765431,2.05568544568734
5783,1,2011,9,3,5,0,1.2930439624119134,2.2767893349339103
5784,1,2009,1,27,1,13,1.5266637277286013,2.468466005200052
5785,1,2009,1,27,1,13,0.9436345856118505,1.978701495120589
5786,1,2009,7,3,4,0,1.4230725618830755,2.359095774685158
5787,1,2009,7,3,4,0,0.4877309032467454,1.6314823380668144
5788,1,2010,5,29,5,11,0.6660501454924918,1.7990413538789527
5789,1,2013,7,2,1,22,0.9439303180390044,2.1517273547994096
5790,1,2013,7,2,1,22,1.7237289742039268,2.626149157587285
5791,1,2015,5,9,5,11,0.7163404494958131,1.98454938247947
5792,1,2015,5,9,5,11,0.8443802760749972,2.081055603658107
5793,1,2015,5,9,5,11,2.628923109953099,2.783027664888197
5794,1,2011,7,18,0,0,0.5832544102700039,1.748322665295551
5795,1,2011,4,3,6,3,1.5408971943907583,2.4012540225688133
5796,1,2009,11,3,1,13,0.752889905842511,1.8976459861337929
5797,1,2009,11,3,1,13,2.0500057907256948,2.7869015366929055
5798,1,2009,11,3,1,13,1.1625286880935473,2.2034250882666444
5799,1,2010,6,25,4,14,1.103793339837872,2.109134149192179
5800,1,2010,12,20,0,9,1.466105126792748,2.4099893448357497
5801,1,2010,12,20,0,9,0.7555228401099721,1.9010041583538762
5802,1,2014,5,20,1,14,1.137918473736628,2.3695675749741594
5803,1,2014,5,20,1,14,0.6086837516677887,1.823994633181498
5804,1,2010,9,16,3,5,0.9298970742505032,1.977505585226307
5805,1,2011,8,1,0,17,0.09604531013501132,1.7950096148182377
5806,1,2011,8,1,0,17,0.7005871928755223,1.8394474207522062
5807,1,2011,8,1,0,17,1.3999326962774155,2.3884797072177206
5808,1,2011,8,1,0,17,1.2583045961500277,2.2720826293437124
5809,1,2011,8,1,0,17,0.5639989709621048,1.7371582726482875
5810,1,2011,3,1,1,7,0.8516833840535912,1.9365714709037318
5811,1,2011,3,1,1,7,0.787984138324368,1.8529180401067076
5812,1,2011,6,24,4,13,1.595603173415199,2.449072245151805
5813,1,2011,6,24,4,13,1.7716429992227878,2.605161561139306
5814,1,2011,6,24,4,13,1.9537001805993495,2.7586666312512778
5815,1,2011,6,24,4,13,1.393682568921993,2.378048208081702
5816,1,2013,11,19,1,2,1.2585914015120447,2.313258599561648
5817,1,2012,1,1,6,18,0.7382625502790506,1.8456258483159904
5818,1,2012,1,1,6,18,1.1609708521494078,2.191358262569615
5819,1,2015,3,28,5,19,0.7128821505772382,1.9386999914731777
5820,1,2015,3,28,5,19,0.863082734739224,2.0939415777300794
5821,1,2015,3,28,5,19,0.9477780920620863,2.137388058815584
5822,1,2015,3,28,5,19,1.5435594221041902,2.58681758000748
5823,1,2010,7,13,1,11,1.0977956060473975,2.147204999333787
5824,1,2010,7,13,1,11,1.346919620174397,2.2926497090464855
5825,1,2010,7,13,1,11,1.715237978197441,2.5526630380744875
5826,1,2010,7,13,1,11,1.2122371999185388,2.1968973478046836
5827,1,2013,2,7,3,13,1.155841480451673,2.3431360187542767
5828,1,2013,2,7,3,13,0.34254900717096004,1.6829956987081218
5829,1,2013,2,7,3,13,1.0754057643426644,2.307181484183827
5830,1,2013,8,8,3,14,0.3777803658771509,1.7306711484505324
5831,1,2013,8,8,3,14,0.6033456192322125,1.8466941876915874
5832,1,2015,5,19,1,13,2.3701614298992317,2.7771771868690283
5833,1,2015,5,19,1,13,1.234899656105942,2.363908455563129
5834,1,2015,5,19,1,13,1.298518043205677,2.409458253065686
5835,1,2015,5,19,1,13,2.560368900430898,2.7771771868690283
5836,1,2015,5,19,1,13,0.6843133412978057,1.9402122802351502
5837,1,2015,5,19,1,13,1.458723532054949,2.5907920445006365
5838,1,2012,7,31,1,22,1.266119945384858,2.2708309575324557
5839,1,2012,7,31,1,22,0.72515556795025,1.892212699135878
5840,1,2013,1,3,3,8,1.2277634377868056,2.3820494291723873
5841,1,2013,1,3,3,8,0.8204133591577525,2.0389167074279135
5842,1,2013,1,3,3,8,0.8690329585914494,2.1003715696529808
5843,1,2013,1,3,3,8,0.9519721016713442,2.164018463710388
5844,1,2013,1,3,3,8,2.0677545758718803,2.8053200138838155
5845,1,2013,1,3,3,8,2.103057221280046,2.8053200138838155
5846,1,2009,4,14,1,17,0.8811700805274193,1.9511783971596082
5847,1,2009,4,14,1,17,1.6721540843809828,2.542360370773261
5848,1,2009,4,14,1,17,1.2343707425600103,2.204553717210841
5849,1,2009,4,14,1,17,0.8843889130910192,1.9511783971596082
5850,1,2009,4,14,1,17,1.4177452839533071,2.4053438389779003
5851,1,2009,4,14,1,17,0.8591692835729764,1.946640286912471
5852,1,2009,11,19,3,22,1.223202106781207,2.2041722847535077
5853,1,2009,11,19,3,22,2.191971202004917,2.7767411264953785
5854,1,2009,11,19,3,22,0.9812465749859293,2.0152672009378363
5855,1,2013,2,15,4,0,1.8262483588182274,2.7166098000013696
5856,1,2013,2,15,4,0,1.7589222563073186,2.7170382081876774
5857,1,2013,2,15,4,0,1.1309956344278231,2.170693597523306
5858,1,2012,3,25,6,4,1.6573327971894305,2.4998424982239
5859,1,2012,3,24,5,23,0.8343047894926402,1.92870188350305
5860,1,2012,12,26,2,18,0.7965058949954171,1.9324532576295381
5861,1,2012,12,26,2,18,1.684861829688794,2.5883980798008297
5862,1,2012,12,26,2,18,1.2725362317247513,2.409785560838148
5863,1,2012,12,26,2,18,0.39375722261431834,1.7297619264061384
5864,1,2012,12,26,2,18,2.1929253652540903,2.787420300219952
5865,1,2012,12,26,2,18,3.1963707916203066,2.787420300219952
5866,1,2011,7,6,2,19,1.038144274023384,2.081242644473996
5867,1,2011,7,6,2,19,0.7844898545438894,1.8945550471037003
5868,1,2011,7,6,2,19,1.8700824119910586,2.665958816882663
5869,1,2011,7,6,2,19,1.4389609412161652,2.353743341380929
5870,1,2011,7,6,2,19,1.261341014601766,2.260205598404776
5871,1,2014,12,15,0,10,0.5029872603874641,1.8026196489462838
5872,1,2014,12,15,0,10,2.021854575012358,2.804459495407489
5873,1,2014,12,15,0,10,1.3806387074513882,2.476936137640534
5874,1,2011,8,14,6,21,1.3563488658470852,2.2579933913550847
5875,1,2011,8,14,6,21,1.3449798073772858,2.2579933913550847
5876,1,2010,6,6,6,21,0.9775892037974977,2.0238746400211114
5877,1,2013,9,27,4,19,1.4856646195054182,2.5136146607876624
5878,1,2013,9,27,4,19,2.5157281731457313,2.76923110122448
5879,1,2013,9,27,4,19,0.909403073098184,2.141495104537861
5880,1,2013,9,27,4,19,1.128083871502474,2.3254903796356063
5881,1,2013,5,28,1,18,1.4799831103252579,2.58326992114064
5882,1,2013,5,28,1,18,0.9301079632043724,2.1537173567699237
5883,1,2013,5,28,1,18,0.8165188982245883,2.061255775514154
5884,1,2013,5,28,1,18,0.28280310471064124,1.6794952721735918
5885,1,2015,6,15,0,14,0.6705046241607009,1.930481399028287
5886,1,2010,7,4,6,16,1.128946844543821,2.136380719038359
5887,1,2010,7,4,6,16,4.587423393288284,2.7147608219282033
5888,1,2014,11,26,2,6,1.6525247057262444,2.6314785935308103
